,Transition
log-sigma-4-0-mm-3D_glszm_SmallAreaEmphasis,0.005413692157744415
log-sigma-4-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.14673558351404206
log-sigma-4-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,-0.13693058458573246
log-sigma-4-0-mm-3D_glszm_ZoneEntropy,0.12225320864748743
log-sigma-4-0-mm-3D_glszm_ZonePercentage,0.34147264727001125
log-sigma-4-0-mm-3D_glszm_ZoneVariance,-0.4786220369351123
log-sigma-4-0-mm-3D_ngtdm_Busyness,-0.15772306484907445
log-sigma-4-0-mm-3D_ngtdm_Coarseness,0.3892725634766655
log-sigma-4-0-mm-3D_ngtdm_Complexity,0.2188348814350755
log-sigma-4-0-mm-3D_ngtdm_Contrast,0.023212787156398275
log-sigma-4-0-mm-3D_ngtdm_Strength,0.2894237948455594
log-sigma-5-0-mm-3D_firstorder_10Percentile,0.05207991556269849
log-sigma-5-0-mm-3D_firstorder_90Percentile,0.27220528376425845
log-sigma-5-0-mm-3D_firstorder_Energy,-0.03559726174164198
log-sigma-5-0-mm-3D_firstorder_Entropy,-0.08771989394446138
log-sigma-5-0-mm-3D_firstorder_InterquartileRange,0.1993748276459292
log-sigma-5-0-mm-3D_firstorder_Kurtosis,-0.31334248995904845
log-sigma-5-0-mm-3D_firstorder_Maximum,-0.11895044211795505
log-sigma-5-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.1571132302427326
log-sigma-5-0-mm-3D_firstorder_Mean,0.22495755839801998
log-sigma-5-0-mm-3D_firstorder_Median,0.168462773770735
log-sigma-5-0-mm-3D_firstorder_Minimum,0.10434187489613908
log-sigma-5-0-mm-3D_firstorder_Range,-0.1460746932526954
log-sigma-5-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.19291606810126757
log-sigma-5-0-mm-3D_firstorder_RootMeanSquared,0.19477717417198132
log-sigma-5-0-mm-3D_firstorder_Skewness,0.011214814127111032
log-sigma-5-0-mm-3D_firstorder_TotalEnergy,-0.03559726174164198
log-sigma-5-0-mm-3D_firstorder_Uniformity,0.12672021421132962
log-sigma-5-0-mm-3D_firstorder_Variance,0.12748069134030662
log-sigma-5-0-mm-3D_glcm_Autocorrelation,-0.0017974254857557337
log-sigma-5-0-mm-3D_glcm_ClusterProminence,0.09855298296050394
log-sigma-5-0-mm-3D_glcm_ClusterShade,-0.082193347066547
log-sigma-5-0-mm-3D_glcm_ClusterTendency,-0.09726350894093365
log-sigma-5-0-mm-3D_glcm_Contrast,0.07853107817216402
log-sigma-5-0-mm-3D_glcm_Correlation,-0.19895522528056922
log-sigma-5-0-mm-3D_glcm_DifferenceAverage,0.07853107817216402
log-sigma-5-0-mm-3D_glcm_DifferenceEntropy,0.0699586624939517
log-sigma-5-0-mm-3D_glcm_DifferenceVariance,0.07339609159754033
log-sigma-5-0-mm-3D_glcm_Id,-0.07853107817216504
log-sigma-5-0-mm-3D_glcm_Idm,-0.07853107817216504
log-sigma-5-0-mm-3D_glcm_Idmn,-0.03735040527855354
log-sigma-5-0-mm-3D_glcm_Idn,-0.05958376006872633
log-sigma-5-0-mm-3D_glcm_Imc1,0.19101419552804308
log-sigma-5-0-mm-3D_glcm_Imc2,-0.18890379873411692
log-sigma-5-0-mm-3D_glcm_InverseVariance,0.07853107817216402
log-sigma-5-0-mm-3D_glcm_JointAverage,0.0055799394491622915
log-sigma-5-0-mm-3D_glcm_JointEnergy,0.07729008383625681
log-sigma-5-0-mm-3D_glcm_JointEntropy,-0.02737042078099751
log-sigma-5-0-mm-3D_glcm_MCC,-0.18536622074131748
log-sigma-5-0-mm-3D_glcm_MaximumProbability,0.07556100677874553
log-sigma-5-0-mm-3D_glcm_SumAverage,0.005579939449162332
log-sigma-5-0-mm-3D_glcm_SumEntropy,-0.04105448231652098
log-sigma-5-0-mm-3D_glcm_SumSquares,-0.07603165303121891
log-sigma-5-0-mm-3D_gldm_DependenceEntropy,0.27724564096994997
log-sigma-5-0-mm-3D_gldm_DependenceNonUniformity,-0.4741408520641894
log-sigma-5-0-mm-3D_gldm_DependenceNonUniformityNormalized,-0.396976737955653
log-sigma-5-0-mm-3D_gldm_DependenceVariance,0.2235487613201759
log-sigma-5-0-mm-3D_gldm_GrayLevelNonUniformity,-0.4255980246051775
log-sigma-5-0-mm-3D_gldm_GrayLevelVariance,-0.08803402476030277
log-sigma-5-0-mm-3D_gldm_HighGrayLevelEmphasis,0.0022255169285429342
log-sigma-5-0-mm-3D_gldm_LargeDependenceEmphasis,-0.4452682413024745
log-sigma-5-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,-0.05963689569658736
log-sigma-5-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,-0.11813685863560322
log-sigma-5-0-mm-3D_gldm_LowGrayLevelEmphasis,-0.03503146166302434
log-sigma-5-0-mm-3D_gldm_SmallDependenceEmphasis,0.44772187200528846
log-sigma-5-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.12807044081020005
log-sigma-5-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.17211088318398796
log-sigma-5-0-mm-3D_glrlm_GrayLevelNonUniformity,-0.4086848329168168
log-sigma-5-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.2297688491502821
log-sigma-5-0-mm-3D_glrlm_GrayLevelVariance,-0.07292179340753963
log-sigma-5-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.012241003878142462
log-sigma-5-0-mm-3D_glrlm_LongRunEmphasis,-0.42869847255766586
log-sigma-5-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,-0.15880467557177014
log-sigma-5-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,-0.24776952129530763
log-sigma-5-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,-0.046521290146468414
log-sigma-5-0-mm-3D_glrlm_RunEntropy,-0.45947847088976895
log-sigma-5-0-mm-3D_glrlm_RunLengthNonUniformity,-0.04361129541731303
log-sigma-5-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.49141706498156484
log-sigma-5-0-mm-3D_glrlm_RunPercentage,0.4655851594537467
log-sigma-5-0-mm-3D_glrlm_RunVariance,-0.33851664198532333
log-sigma-5-0-mm-3D_glrlm_ShortRunEmphasis,0.5419224118585638
log-sigma-5-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.10972930336801623
log-sigma-5-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.06864047473876939
log-sigma-5-0-mm-3D_glszm_GrayLevelNonUniformity,0.04159508096071671
log-sigma-5-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.018690217701832452
log-sigma-5-0-mm-3D_glszm_GrayLevelVariance,-0.04184892815319016
log-sigma-5-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,-0.008350594454623722
log-sigma-5-0-mm-3D_glszm_LargeAreaEmphasis,-0.4255570365038929
log-sigma-5-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,-0.30434137406754225
log-sigma-5-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,-0.329135529996463
log-sigma-5-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.032264885967350554
log-sigma-5-0-mm-3D_glszm_SizeZoneNonUniformity,0.044718606067577965
log-sigma-5-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,-0.018957564455858528
log-sigma-5-0-mm-3D_glszm_SmallAreaEmphasis,-0.004799087488758023
log-sigma-5-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,-0.013369704521397307
log-sigma-5-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.016244774989103712
log-sigma-5-0-mm-3D_glszm_ZoneEntropy,0.04946174801252914
log-sigma-5-0-mm-3D_glszm_ZonePercentage,0.3174067623275936
log-sigma-5-0-mm-3D_glszm_ZoneVariance,-0.4385521075545459
log-sigma-5-0-mm-3D_ngtdm_Busyness,-0.04510918044531708
log-sigma-5-0-mm-3D_ngtdm_Coarseness,0.4454910997566696
log-sigma-5-0-mm-3D_ngtdm_Complexity,-0.00446534207374725
log-sigma-5-0-mm-3D_ngtdm_Contrast,0.005273799840535398
log-sigma-5-0-mm-3D_ngtdm_Strength,0.11453157893354335
square_firstorder_10Percentile,-0.3805669973599138
square_firstorder_90Percentile,-0.06432988630832805
square_firstorder_Energy,-0.3530440473557473
square_firstorder_Entropy,0.29197138032130227
square_firstorder_InterquartileRange,0.30360830621574814
square_firstorder_Kurtosis,-0.3465358544023487
square_firstorder_Maximum,0.012868604799772738
square_firstorder_MeanAbsoluteDeviation,0.27621273478420466
square_firstorder_Mean,-0.16909524614284108
square_firstorder_Median,-0.13445441682773412
square_firstorder_Minimum,-0.18874655850273697
square_firstorder_Range,0.030767925206756603
square_firstorder_RobustMeanAbsoluteDeviation,0.303073480900907
square_firstorder_RootMeanSquared,-0.13311698145880652
square_firstorder_Skewness,-0.2778537947677405
square_firstorder_TotalEnergy,-0.3530440473557473
square_firstorder_Uniformity,-0.24546052054353285
square_firstorder_Variance,0.2517420811746933
square_glcm_Autocorrelation,-0.16875981556647698
square_glcm_ClusterProminence,0.07437548308698594
square_glcm_ClusterShade,0.08246177790859796
square_glcm_ClusterTendency,0.26540200588330554
square_glcm_Contrast,0.19423360845339618
square_glcm_Correlation,0.16017951037068434
square_glcm_DifferenceAverage,0.17693798349757844
square_glcm_DifferenceEntropy,0.2262078750764809
square_glcm_DifferenceVariance,0.22753859048031422
square_glcm_Id,-0.170923604230327
square_glcm_Idm,-0.17331500482273596
square_glcm_Idmn,-0.05569581266461492
square_glcm_Idn,-0.10178603204526926
square_glcm_Imc1,-0.10953188932027909
square_glcm_Imc2,0.1752297852672462
square_glcm_InverseVariance,0.16115692544084978
square_glcm_JointAverage,-0.17045878992075586
square_glcm_JointEnergy,-0.20778002477423274
square_glcm_JointEntropy,0.2548758840608761
square_glcm_MCC,0.16283801637902182
square_glcm_MaximumProbability,-0.17457837108950588
square_glcm_SumAverage,-0.17045878992075583
square_glcm_SumEntropy,0.2596753789216084
square_glcm_SumSquares,0.25361301832285793
square_gldm_DependenceEntropy,0.34299666253708216
square_gldm_DependenceNonUniformity,-0.4782025452581241
square_gldm_DependenceNonUniformityNormalized,-0.15415025628653464
square_gldm_DependenceVariance,-0.06338047617421376
square_gldm_GrayLevelNonUniformity,-0.5306756162031913
square_gldm_GrayLevelVariance,0.2966868307277801
square_gldm_HighGrayLevelEmphasis,-0.16801826489832436
square_gldm_LargeDependenceEmphasis,-0.29258764766640544
square_gldm_LargeDependenceHighGrayLevelEmphasis,-0.24197834434016818
square_gldm_LargeDependenceLowGrayLevelEmphasis,0.08765911463757621
square_gldm_LowGrayLevelEmphasis,0.18578006860695123
square_gldm_SmallDependenceEmphasis,0.18422013309541208
square_gldm_SmallDependenceHighGrayLevelEmphasis,0.0799980129565202
square_gldm_SmallDependenceLowGrayLevelEmphasis,0.21627889240694476
square_glrlm_GrayLevelNonUniformity,-0.28956619557290125
square_glrlm_GrayLevelNonUniformityNormalized,-0.02169425269515293
square_glrlm_GrayLevelVariance,-0.01784837821596069
square_glrlm_HighGrayLevelRunEmphasis,-0.13623423828947442
square_glrlm_LongRunEmphasis,-0.33570121339275855
square_glrlm_LongRunHighGrayLevelEmphasis,-0.29295819747876
square_glrlm_LongRunLowGrayLevelEmphasis,-0.022838307368925365
square_glrlm_LowGrayLevelRunEmphasis,0.1731091037995357
square_glrlm_RunEntropy,-0.2537286851254012
square_glrlm_RunLengthNonUniformity,-0.10147098382429727
square_glrlm_RunLengthNonUniformityNormalized,0.4554965001208257
square_glrlm_RunPercentage,0.34475475309515496
square_glrlm_RunVariance,-0.30733621547424983
square_glrlm_ShortRunEmphasis,0.4784170890719601
square_glrlm_ShortRunHighGrayLevelEmphasis,-0.00343407261683509
square_glrlm_ShortRunLowGrayLevelEmphasis,0.22250678396139187
square_glszm_GrayLevelNonUniformity,-0.08550739893904627
square_glszm_GrayLevelNonUniformityNormalized,0.042441996525513725
square_glszm_GrayLevelVariance,-0.16042777522469834
square_glszm_HighGrayLevelZoneEmphasis,-0.003670036959524274
square_glszm_LargeAreaEmphasis,-0.18949118628984798
square_glszm_LargeAreaHighGrayLevelEmphasis,-0.32637933587953866
square_glszm_LargeAreaLowGrayLevelEmphasis,-0.05584942052300865
square_glszm_LowGrayLevelZoneEmphasis,-0.17934045084914055
square_glszm_SizeZoneNonUniformity,-0.07903623094200635
square_glszm_SizeZoneNonUniformityNormalized,-0.018257888148783506
square_glszm_SmallAreaEmphasis,-0.022495774004557215
square_glszm_SmallAreaHighGrayLevelEmphasis,-0.03980285181633849
square_glszm_SmallAreaLowGrayLevelEmphasis,-0.09424311710004181
square_glszm_ZoneEntropy,-0.028984215413902868
square_glszm_ZonePercentage,0.05725058532272981
square_glszm_ZoneVariance,-0.21523559415305663
square_ngtdm_Busyness,0.025576950825082632
square_ngtdm_Coarseness,0.1462211416188913
square_ngtdm_Complexity,0.1774793993545197
square_ngtdm_Contrast,0.09520833896490205
square_ngtdm_Strength,0.1946879375010781
squareroot_firstorder_10Percentile,-0.25194529555244477
squareroot_firstorder_90Percentile,-0.0066127100923913835
squareroot_firstorder_Energy,-0.38308342136685947
squareroot_firstorder_Entropy,0.34167059743966655
squareroot_firstorder_InterquartileRange,0.4132306595871847
squareroot_firstorder_Kurtosis,-0.018993324566619847
squareroot_firstorder_Maximum,0.027237658893937346
squareroot_firstorder_MeanAbsoluteDeviation,0.4232657332771222
squareroot_firstorder_Mean,-0.09022428255772731
squareroot_firstorder_Median,-0.04078967912468386
squareroot_firstorder_Minimum,-0.20268702795599033
squareroot_firstorder_Range,0.19487488816051876
squareroot_firstorder_RobustMeanAbsoluteDeviation,0.4279477202310849
squareroot_firstorder_RootMeanSquared,-0.07821410347111536
squareroot_firstorder_Skewness,-0.24122951294603687
squareroot_firstorder_TotalEnergy,-0.38308342136685947
squareroot_firstorder_Uniformity,-0.24893577930398972
squareroot_firstorder_Variance,0.38408108750413866
squareroot_glcm_Autocorrelation,0.1759635360871406
squareroot_glcm_ClusterProminence,0.26297189787007835
squareroot_glcm_ClusterShade,-0.29264563275605
squareroot_glcm_ClusterTendency,0.33651008700875845
squareroot_glcm_Contrast,0.30686453267693603
squareroot_glcm_Correlation,0.3149833668580458
squareroot_glcm_DifferenceAverage,0.26338196709320316
squareroot_glcm_DifferenceEntropy,0.3395785520337798
squareroot_glcm_DifferenceVariance,0.3653291422572294
squareroot_glcm_Id,-0.24515553377570531
squareroot_glcm_Idm,-0.2521082195396792
squareroot_glcm_Idmn,-0.024305223215183185
squareroot_glcm_Idn,-0.13254933009658218
squareroot_glcm_Imc1,-0.24317152690083904
squareroot_glcm_Imc2,0.35594677685820947
squareroot_glcm_InverseVariance,0.21340413427039956
squareroot_glcm_JointAverage,0.18168073219570394
squareroot_glcm_JointEnergy,-0.230028855466071
squareroot_glcm_JointEntropy,0.31719815177239613
squareroot_glcm_MCC,0.30301195365723127
squareroot_glcm_MaximumProbability,-0.15979395337044136
squareroot_glcm_SumAverage,0.18168073219570396
squareroot_glcm_SumEntropy,0.31602265941164964
squareroot_glcm_SumSquares,0.3368323254980637
squareroot_gldm_DependenceEntropy,0.3369225485146996
squareroot_gldm_DependenceNonUniformity,-0.5089667063745109
squareroot_gldm_DependenceNonUniformityNormalized,-0.3613549826066972
squareroot_gldm_DependenceVariance,0.02800748196349278
squareroot_gldm_GrayLevelNonUniformity,-0.4747953193886997
squareroot_gldm_GrayLevelVariance,0.34780861804430097
squareroot_gldm_HighGrayLevelEmphasis,0.17798061610380056
squareroot_gldm_LargeDependenceEmphasis,-0.3043080316001268
squareroot_gldm_LargeDependenceHighGrayLevelEmphasis,0.023402018452860933
squareroot_gldm_LargeDependenceLowGrayLevelEmphasis,-0.3197015888391143
squareroot_gldm_LowGrayLevelEmphasis,-0.17180718460535904
squareroot_gldm_SmallDependenceEmphasis,0.3427259650191566
squareroot_gldm_SmallDependenceHighGrayLevelEmphasis,0.25984269583329134
squareroot_gldm_SmallDependenceLowGrayLevelEmphasis,0.06722741373530947
squareroot_glrlm_GrayLevelNonUniformity,-0.36332386486811324
squareroot_glrlm_GrayLevelNonUniformityNormalized,-0.3435579293185814
squareroot_glrlm_GrayLevelVariance,0.3301541091239307
squareroot_glrlm_HighGrayLevelRunEmphasis,0.1623869147500243
squareroot_glrlm_LongRunEmphasis,-0.3500208391629868
squareroot_glrlm_LongRunHighGrayLevelEmphasis,-0.1279783052340698
squareroot_glrlm_LongRunLowGrayLevelEmphasis,-0.37206412679040946
squareroot_glrlm_LowGrayLevelRunEmphasis,-0.1578441549434041
squareroot_glrlm_RunEntropy,-0.16505264011235773
squareroot_glrlm_RunLengthNonUniformity,0.10314305420281625
squareroot_glrlm_RunLengthNonUniformityNormalized,0.4177488018922858
squareroot_glrlm_RunPercentage,0.337656145804795
squareroot_glrlm_RunVariance,-0.32515402553857164
squareroot_glrlm_ShortRunEmphasis,0.44057146291831
squareroot_glrlm_ShortRunHighGrayLevelEmphasis,0.22664154172581932
squareroot_glrlm_ShortRunLowGrayLevelEmphasis,-0.06831395095463651
squareroot_glszm_GrayLevelNonUniformity,-0.18105984803528782
squareroot_glszm_GrayLevelNonUniformityNormalized,-0.3772067284752325
squareroot_glszm_GrayLevelVariance,0.27789892938669203
squareroot_glszm_HighGrayLevelZoneEmphasis,0.1272824474667697
squareroot_glszm_LargeAreaEmphasis,-0.3294990575799036
squareroot_glszm_LargeAreaHighGrayLevelEmphasis,-0.23990689848283506
squareroot_glszm_LargeAreaLowGrayLevelEmphasis,-0.2776044535029115
squareroot_glszm_LowGrayLevelZoneEmphasis,-0.08038069102560574
squareroot_glszm_SizeZoneNonUniformity,-0.05726130263441577
squareroot_glszm_SizeZoneNonUniformityNormalized,-0.03965771531390028
squareroot_glszm_SmallAreaEmphasis,-0.03256319152163632
squareroot_glszm_SmallAreaHighGrayLevelEmphasis,0.13784784398743932
squareroot_glszm_SmallAreaLowGrayLevelEmphasis,-0.08928338760458786
squareroot_glszm_ZoneEntropy,0.2384571828468051
squareroot_glszm_ZonePercentage,0.1445921468296904
squareroot_glszm_ZoneVariance,-0.3493900708367628
squareroot_ngtdm_Busyness,-0.1840441447333172
squareroot_ngtdm_Coarseness,0.04989428111074008
squareroot_ngtdm_Complexity,0.2393990393714361
squareroot_ngtdm_Contrast,0.0919208466038762
squareroot_ngtdm_Strength,0.18221422038900534
logarithm_firstorder_10Percentile,-0.07786762770789532
logarithm_firstorder_90Percentile,0.01178031775433859
logarithm_firstorder_Energy,-0.2752349627699423
logarithm_firstorder_Entropy,0.12079588695553657
logarithm_firstorder_InterquartileRange,0.37847634773480965
logarithm_firstorder_Kurtosis,-0.0028078992782571556
logarithm_firstorder_Maximum,0.02149252298444306
logarithm_firstorder_MeanAbsoluteDeviation,0.39811899336052875
logarithm_firstorder_Mean,-0.01850537023071178
logarithm_firstorder_Median,0.0014494610171671362
logarithm_firstorder_Minimum,-0.18788519814060764
logarithm_firstorder_Range,0.19578823655261854
logarithm_firstorder_RobustMeanAbsoluteDeviation,0.3940982694650323
logarithm_firstorder_RootMeanSquared,-0.015646532268139463
logarithm_firstorder_Skewness,-0.16886534716001034
logarithm_firstorder_TotalEnergy,-0.2752349627699423
logarithm_firstorder_Uniformity,-0.06556352481652532
logarithm_firstorder_Variance,0.33782491872136616
logarithm_glcm_Autocorrelation,0.17129386504203656
logarithm_glcm_ClusterProminence,0.19010890463375837
logarithm_glcm_ClusterShade,-0.24369264553522163
logarithm_glcm_ClusterTendency,0.17621266854347134
logarithm_glcm_Contrast,0.09671524526822457
logarithm_glcm_Correlation,0.28927272543643595
logarithm_glcm_DifferenceAverage,0.06747651012390968
logarithm_glcm_DifferenceEntropy,0.09375299584218837
logarithm_glcm_DifferenceVariance,0.11557011913465216
logarithm_glcm_Id,-0.05812506513960478
logarithm_glcm_Idm,-0.06130858225700314
logarithm_glcm_Idmn,0.06015351643585549
logarithm_glcm_Idn,0.0059866175788370595
logarithm_glcm_Imc1,-0.25410151608406495
logarithm_glcm_Imc2,0.25706553126714565
logarithm_glcm_InverseVariance,0.044543578719023307
logarithm_glcm_JointAverage,0.179414389899512
logarithm_glcm_JointEnergy,-0.05579673938320804
logarithm_glcm_JointEntropy,0.10470905833510936
logarithm_glcm_MCC,0.2655375807328743
logarithm_glcm_MaximumProbability,-0.030259633500010347
logarithm_glcm_SumAverage,0.17941438989951186
logarithm_glcm_SumEntropy,0.1066242640310889
logarithm_glcm_SumSquares,0.1558815167379666
logarithm_gldm_DependenceEntropy,0.14580705248783846
logarithm_gldm_DependenceNonUniformity,-0.3015722901528645
logarithm_gldm_DependenceNonUniformityNormalized,-0.17525592566697248
logarithm_gldm_DependenceVariance,0.16517825135782094
logarithm_gldm_GrayLevelNonUniformity,-0.3352732123292552
logarithm_gldm_GrayLevelVariance,0.16465020433953584
logarithm_gldm_HighGrayLevelEmphasis,0.17070101120778675
logarithm_gldm_LargeDependenceEmphasis,-0.13567338787662334
logarithm_gldm_LargeDependenceHighGrayLevelEmphasis,0.10827061391019346
logarithm_gldm_LargeDependenceLowGrayLevelEmphasis,-0.19138529628244624
logarithm_gldm_LowGrayLevelEmphasis,-0.1709532367042198
logarithm_gldm_SmallDependenceEmphasis,0.3107038956987457
logarithm_gldm_SmallDependenceHighGrayLevelEmphasis,0.22388372479329155
logarithm_gldm_SmallDependenceLowGrayLevelEmphasis,0.06772773820101458
logarithm_glrlm_GrayLevelNonUniformity,-0.38875924523078254
logarithm_glrlm_GrayLevelNonUniformityNormalized,-0.09296782324326977
logarithm_glrlm_GrayLevelVariance,0.23318387733316787
logarithm_glrlm_HighGrayLevelRunEmphasis,0.15982827975205643
logarithm_glrlm_LongRunEmphasis,-0.1808940566266377
logarithm_glrlm_LongRunHighGrayLevelEmphasis,-0.004660192908725824
logarithm_glrlm_LongRunLowGrayLevelEmphasis,-0.19636079857197877
logarithm_glrlm_LowGrayLevelRunEmphasis,-0.14728764275402556
logarithm_glrlm_RunEntropy,-0.0832449616509971
logarithm_glrlm_RunLengthNonUniformity,-0.00687310812819141
logarithm_glrlm_RunLengthNonUniformityNormalized,0.17056017304852333
logarithm_glrlm_RunPercentage,0.14790389356070366
logarithm_glrlm_RunVariance,-0.17686014999618813
logarithm_glrlm_ShortRunEmphasis,0.17636487786050833
logarithm_glrlm_ShortRunHighGrayLevelEmphasis,0.19253374927872605
logarithm_glrlm_ShortRunLowGrayLevelEmphasis,-0.06734620663384966
logarithm_glszm_GrayLevelNonUniformity,-0.08472815023487101
logarithm_glszm_GrayLevelNonUniformityNormalized,-0.18798820993353613
logarithm_glszm_GrayLevelVariance,0.1627203578595963
logarithm_glszm_HighGrayLevelZoneEmphasis,0.09785284029009597
logarithm_glszm_LargeAreaEmphasis,-0.29650923036798027
logarithm_glszm_LargeAreaHighGrayLevelEmphasis,-0.17592810784062035
logarithm_glszm_LargeAreaLowGrayLevelEmphasis,-0.18944322822607965
logarithm_glszm_LowGrayLevelZoneEmphasis,-0.06004798751317418
logarithm_glszm_SizeZoneNonUniformity,0.007044916249896845
logarithm_glszm_SizeZoneNonUniformityNormalized,-0.19303854085014263
logarithm_glszm_SmallAreaEmphasis,-0.17080269311980625
logarithm_glszm_SmallAreaHighGrayLevelEmphasis,0.05491347240318763
logarithm_glszm_SmallAreaLowGrayLevelEmphasis,-0.09031312332776692
logarithm_glszm_ZoneEntropy,0.3318109101958507
logarithm_glszm_ZonePercentage,0.2864460426990934
logarithm_glszm_ZoneVariance,-0.31837130568625477
logarithm_ngtdm_Busyness,-0.1781695495409613
logarithm_ngtdm_Coarseness,-0.014839158386137873
logarithm_ngtdm_Complexity,0.15778388262262066
logarithm_ngtdm_Contrast,-0.030998258504539574
logarithm_ngtdm_Strength,0.08684899673123855
exponential_firstorder_10Percentile,-0.29042685277704294
exponential_firstorder_90Percentile,-0.04399667403409257
exponential_firstorder_Energy,-0.21498727041367705
exponential_firstorder_Entropy,-0.03287784578721391
exponential_firstorder_InterquartileRange,0.09503393800142931
exponential_firstorder_Kurtosis,-0.10360218910184217
exponential_firstorder_Maximum,0.014829429373446007
exponential_firstorder_MeanAbsoluteDeviation,0.06904673698016443
exponential_firstorder_Mean,-0.09882797909586888
exponential_firstorder_Median,-0.09077908477140127
exponential_firstorder_Minimum,-0.20077195745622353
exponential_firstorder_Range,0.020543509914130873
exponential_firstorder_RobustMeanAbsoluteDeviation,0.09043699618696485
exponential_firstorder_RootMeanSquared,-0.07799525184368797
exponential_firstorder_Skewness,-0.20594644069390775
exponential_firstorder_TotalEnergy,-0.21498727041367705
exponential_firstorder_Uniformity,0.03892187019795636
exponential_firstorder_Variance,0.04927217431953366
exponential_glcm_Autocorrelation,-0.042943109549933224
exponential_glcm_ClusterProminence,-0.029273913133519347
exponential_glcm_ClusterShade,-0.03513303622383213
exponential_glcm_ClusterTendency,-0.040717940321559794
exponential_glcm_Contrast,-0.04338001138400289
exponential_glcm_Correlation,0.015359556267700565
exponential_glcm_DifferenceAverage,-0.04326478641852612
exponential_glcm_DifferenceEntropy,-0.037788412519650864
exponential_glcm_DifferenceVariance,-0.04190448388991379
exponential_glcm_Id,0.04322567449718588
exponential_glcm_Idm,0.043241361895523654
exponential_glcm_Idmn,0.03418190633547098
exponential_glcm_Idn,0.040172629814018465
exponential_glcm_Imc1,-0.04388290124027366
exponential_glcm_Imc2,-0.008185986985954014
exponential_glcm_InverseVariance,-0.043161355774018376
exponential_glcm_JointAverage,-0.04320017142868759
exponential_glcm_JointEnergy,0.04216847814452606
exponential_glcm_JointEntropy,-0.03856818365084301
exponential_glcm_MCC,0.006613292251236516
exponential_glcm_MaximumProbability,0.04336870286099396
exponential_glcm_SumAverage,-0.04320017142868695
exponential_glcm_SumEntropy,-0.03778867750921325
exponential_glcm_SumSquares,-0.041889225314309775
exponential_gldm_DependenceEntropy,0.44313401534664076
exponential_gldm_DependenceNonUniformity,-0.4952261377953502
exponential_gldm_DependenceNonUniformityNormalized,-0.4591945650414203
exponential_gldm_DependenceVariance,0.35319139945327144
exponential_gldm_GrayLevelNonUniformity,-0.49484343365024175
exponential_gldm_GrayLevelVariance,-0.037323509862034754
exponential_gldm_HighGrayLevelEmphasis,-0.039679521386563
exponential_gldm_LargeDependenceEmphasis,-0.48821359428592004
exponential_gldm_LargeDependenceHighGrayLevelEmphasis,-0.4972442502821176
exponential_gldm_LargeDependenceLowGrayLevelEmphasis,-0.4858814384378522
exponential_gldm_LowGrayLevelEmphasis,0.04044862140454633
exponential_gldm_SmallDependenceEmphasis,0.08097457852501559
exponential_gldm_SmallDependenceHighGrayLevelEmphasis,0.0004050904492515892
exponential_gldm_SmallDependenceLowGrayLevelEmphasis,0.3266082059894686
exponential_glrlm_GrayLevelNonUniformity,-0.3242569716387586
exponential_glrlm_GrayLevelNonUniformityNormalized,0.04714375274293964
exponential_glrlm_GrayLevelVariance,-0.045122640164218054
exponential_glrlm_HighGrayLevelRunEmphasis,-0.050898062175640975
exponential_glrlm_LongRunEmphasis,-0.4965400006824861
exponential_glrlm_LongRunHighGrayLevelEmphasis,-0.5017464305359914
exponential_glrlm_LongRunLowGrayLevelEmphasis,-0.4952176953339273
exponential_glrlm_LowGrayLevelRunEmphasis,0.05181387382613218
exponential_glrlm_RunEntropy,-0.50494812070287
exponential_glrlm_RunLengthNonUniformity,0.08663673441188596
exponential_glrlm_RunLengthNonUniformityNormalized,0.42386227311503577
exponential_glrlm_RunPercentage,0.47931380189231965
exponential_glrlm_RunVariance,-0.43285382128774824
exponential_glrlm_ShortRunEmphasis,0.4375986002352336
exponential_glrlm_ShortRunHighGrayLevelEmphasis,0.10361239768460458
